BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,FULL_PAYMENT
212,2505,0,2505,0,0,20,3800,2945,149,12,1
454,1362,1362,0,0,0,9,4000,1644,152,12,0
2646,1541,487,1054,1235,6,17,4000,600,576,12,0
333,1080,555,525,0,0,6,2000,603,100,12,0
489,215,70,145,733,10,5,700,882,317,12,0
312,0,0,0,5104,8,0,8000,0,,11,0
205,1175,0,1175,0,0,6,1000,990,79,6,1
3300,459,170,289,3895,13,9,5000,1585,905,12,0
5471,0,0,0,8412,10,0,9000,1281,1402,9,0
685,0,0,0,111,4,0,700,308,334,12,0
467,0,0,0,939,6,0,800,582,214,12,0
722,0,0,0,1357,5,0,1500,216,274,12,0
17,425,0,425,0,0,7,5000,603,78,12,1
275,0,0,0,610,5,0,700,1186,190,12,0
666,511,103,408,101,4,12,700,1146,768,12,0
21,321,0,321,0,0,12,4000,274,168,12,0
300,3286,2689,597,0,0,53,1400,3035,211,12,1
46,398,0,398,0,0,12,4000,404,172,12,1
3378,0,0,0,1242,2,0,5000,1028,725,12,0
25,505,0,505,0,0,48,3000,464,166,12,1
504,0,0,0,18,1,0,1200,1384,377,12,0
2271,1200,1200,0,2630,9,1,3000,968,1172,12,0
2231,0,0,0,2393,4,0,2500,459,467,12,0
30,333,0,333,0,0,8,3000,263,87,12,0
2741,0,0,0,37,2,0,3000,542,4739,12,0
125,1302,0,1302,0,0,9,3000,1738,162,12,1
2,10,0,10,0,0,1,5000,152,99,12,1
350,401,401,0,0,0,6,450,308,170,12,0
16,69,0,69,0,0,2,3000,640,129,12,0
1552,0,0,0,681,2,0,1800,522,597,12,0
0,49,49,0,0,0,1,3000,0,,12,0
68,502,0,502,0,0,31,1200,532,150,12,0
7081,0,0,0,26194,69,0,9000,20191,1926,11,0
211,267,0,267,0,0,22,4000,154,186,12,0
2,142,0,142,0,0,6,4000,248,45,12,1
827,0,0,0,966,20,0,1000,333,327,12,0
3496,0,0,0,9413,8,0,5000,9961,888,12,0
1571,375,375,0,1094,9,8,1700,825,563,10,0
180,2750,0,2750,0,0,12,500,2724,2549,12,0
22,405,255,150,0,0,7,4000,414,89,12,0
21,424,0,424,0,0,16,2500,453,165,12,1
1980,1688,1396,291,1419,6,31,3200,864,644,12,0
209,2608,2156,452,0,0,51,3500,2626,178,12,1
2042,94,0,94,973,12,1,2500,1073,578,12,0
786,679,100,579,891,8,13,1000,1653,505,12,0
3,46,0,46,0,0,2,1600,73,112,8,0
32,1428,509,919,0,0,37,1500,1138,45,12,0
38,633,0,633,0,0,12,4000,588,198,12,0
718,3358,3358,0,0,0,127,4000,2371,203,12,0
95,818,0,818,0,0,10,2500,761,151,12,0
3,348,0,348,0,0,3,5000,387,12,12,0
1,29,29,0,0,0,1,2500,319,,12,0
144,549,0,549,0,0,22,1500,285,207,12,0
1588,450,0,450,271,4,6,1800,600,1033,12,0
2246,0,0,0,2561,4,0,4500,435,330,7,0
3395,0,0,0,9071,5,0,9000,9484,976,12,0
17,15,15,0,209,1,1,7500,430,87,11,0
1205,413,332,81,0,0,19,1200,476,463,8,0
1355,495,495,0,453,8,13,2000,280,443,12,0
1924,528,0,528,5326,48,25,5000,2999,1009,12,0
0,31,0,31,0,0,2,4000,64,14,12,0
1610,0,0,0,811,3,0,2000,383,362,12,0
448,0,0,0,1158,3,0,1400,1956,186,12,0
2455,2695,228,2467,1440,6,22,3000,2964,883,12,0
1238,403,403,0,1594,11,4,1500,2291,398,12,0
1,786,0,786,0,0,20,3000,789,0,12,0
1592,372,372,0,0,0,10,4000,389,575,12,0
264,3568,2336,1232,0,0,60,1500,4210,170,12,1
1097,0,0,0,2408,6,0,2000,823,171,6,0
1099,156,156,0,579,4,2,1200,876,1750,12,0
1776,0,0,0,2445,14,0,2500,400,646,12,0
6483,0,0,0,707,2,0,7500,4631,2439,12,0
3015,0,0,0,4715,11,0,6000,2235,720,12,0
2723,0,0,0,2947,1,0,3000,744,813,12,0
34,298,0,298,0,0,12,4000,300,172,12,1
4487,1713,1713,0,13665,15,4,9500,10105,1154,12,0
163,1403,154,1250,0,0,16,2500,1045,164,12,0
51,166,0,166,0,0,7,1500,119,332,12,0
17,174,0,174,0,0,8,1500,143,117,9,0
706,3304,803,2501,0,0,30,4000,2863,216,12,0
2272,614,435,179,2073,5,23,2500,617,916,12,0
24,1934,1934,0,0,0,6,2500,3722,55,12,1
987,67,67,0,770,1,1,2500,285,233,12,0
268,30,30,0,118,5,1,300,199,177,11,0
25,240,0,240,0,0,12,2000,188,127,12,0
131,1481,1481,0,0,0,19,1000,2442,153,12,1
466,0,0,0,896,19,0,1000,643,342,12,0
57,470,365,105,0,0,18,4500,514,208,12,0
8,136,0,136,0,0,5,1000,334,114,12,1
65,442,209,233,0,0,8,1200,150,204,12,0
821,400,400,0,0,0,2,2500,1140,204,12,0
50,341,0,341,0,0,23,3000,232,136,12,0
898,496,496,0,1527,23,4,1200,1477,859,8,0
3179,4408,3191,1217,0,0,29,9000,1258,769,12,0
1323,800,0,800,0,0,20,1000,469,9300,12,0
12,88,88,0,0,0,5,2000,123,87,12,0
1365,0,0,0,1130,6,0,1500,365,353,12,0
2572,0,0,0,3586,6,0,3000,1364,587,12,0
417,1243,1153,90,0,0,22,3500,2258,171,12,0
508,57,57,0,361,8,2,600,576,498,12,0
7,291,0,291,0,0,7,2000,474,16,7,0
377,0,0,0,929,3,0,1000,1008,270,12,0
134,1059,0,1059,0,0,10,4000,1202,159,12,1
3,99,0,99,0,0,3,3000,368,136,12,1
1580,35,35,0,0,0,1,1800,792,698,12,0
1521,451,0,451,0,0,11,1500,506,4754,12,0
665,0,0,0,1159,2,0,1800,1977,213,12,0
483,1196,738,458,0,0,17,5000,1790,171,12,0
180,1213,348,865,457,1,25,2500,1711,160,12,0
314,300,85,215,557,2,11,1200,497,88,6,0
428,0,0,0,2564,62,0,1200,2854,147,9,1
1120,0,0,0,1218,7,0,2500,300,320,12,0
772,198,0,198,0,0,7,1000,64,2928,11,0
864,0,0,0,1915,1,0,2500,2290,178,10,0
66,840,0,840,0,0,8,1000,1014,186,12,1
519,0,0,0,2166,3,0,1200,1361,178,6,1
1007,1342,1342,0,0,0,186,1200,1444,709,11,0
90,1452,764,688,0,0,24,3000,1691,178,12,1
449,0,0,0,667,1,0,4000,651,192,12,0
1846,481,400,81,1899,27,9,3000,1351,881,12,0
4,100,0,100,0,0,9,4000,123,61,12,0
124,155,155,0,812,5,1,2500,1375,90,10,0
18,220,0,220,0,0,12,1000,217,141,12,1
1624,1283,0,1283,275,2,36,1700,1047,1432,12,0
1502,0,0,0,39,2,0,1500,277,776,12,0
107,63,0,63,0,0,3,5000,540,146,11,0
865,858,362,495,0,0,37,1200,1153,213,12,0
1,20,20,0,0,0,1,500,182,107,12,0
343,20,20,0,148,3,1,500,508,198,12,0
153,1456,632,824,0,0,32,1500,1058,167,12,1
1296,184,1,183,907,7,10,2000,296,418,12,0
361,3957,0,3957,149,1,12,4500,4013,3662,12,0
3,99,0,99,0,0,2,2500,45,,10,0
2202,0,0,0,1702,11,0,6000,513,547,12,0
82,283,0,283,0,0,3,1000,564,84,12,0
1110,262,182,79,1193,8,8,1200,573,697,12,0
116,38,0,38,0,0,4,1500,59,215,12,0
483,0,0,0,19,1,0,500,133,267,12,0
3332,1062,120,942,3820,7,18,4500,1174,857,8,0
13,718,718,0,0,0,14,5500,864,93,11,1
1648,250,0,250,1822,2,8,3000,250,352,7,0
62,35,0,35,0,0,3,1500,75,172,12,0
723,0,0,0,397,2,0,2500,187,326,12,0
1837,0,0,0,1266,5,0,2500,713,476,12,0
4,60,0,60,0,0,4,2500,110,166,12,0
37,942,0,942,0,0,21,1500,1008,99,12,1
1367,5066,4540,526,48,1,69,1700,4367,905,12,0
772,750,250,500,0,0,5,4000,204,260,12,0
2134,4254,2666,1587,0,0,69,7000,7486,575,12,0
9,107,0,107,0,0,12,3000,111,56,12,1
846,38,0,38,0,0,1,1000,0,,12,0
10856,46,46,0,5097,5,1,14500,2671,2917,12,0
353,282,184,98,0,0,15,1600,835,175,12,0
438,674,0,674,0,0,12,1000,718,235,12,0
1348,0,0,0,1364,6,0,3500,721,373,12,0
220,1857,1368,490,0,0,16,1800,630,210,12,0
22,285,285,0,0,0,2,1000,1579,86,12,0
25,609,0,609,0,0,50,3000,513,45,12,0
4618,1973,108,1865,1817,16,63,4500,2756,3797,12,0
1757,0,0,0,2408,6,0,2500,175,451,6,0
1064,0,0,0,905,6,0,1200,1770,410,12,0
1421,0,0,0,1774,4,0,2500,316,345,8,0
862,108,0,108,926,10,4,1000,1151,2977,12,0
1062,0,0,0,525,2,0,2500,417,235,12,0
2,64,0,64,0,0,4,4000,152,71,12,0
0,147,0,147,0,0,12,2500,152,,12,0
1747,0,0,0,114,2,0,1800,355,756,12,0
52,346,0,346,0,0,16,4000,204,178,12,0
4,72,0,72,0,0,3,3000,257,130,12,1
859,65,65,0,1054,6,1,3000,1288,208,12,0
1034,0,0,0,279,6,0,1000,715,661,12,0
68,786,0,786,0,0,33,2000,709,181,12,0
3919,467,467,0,11174,15,6,8000,6854,1203,12,0
2339,2942,1032,1909,0,0,86,3000,2056,697,12,0
0,229,0,229,0,0,16,4000,546,,12,0
91,209,0,209,0,0,4,2000,432,130,12,0
59,2081,2081,0,0,0,7,2500,1965,14,12,0
38,62,0,62,0,0,4,1000,166,137,12,0
478,566,397,170,493,7,12,1500,457,210,12,0
1291,778,290,488,0,0,21,1200,853,3354,12,0
55,579,0,579,0,0,10,2500,608,185,12,0
223,4151,3114,1038,0,0,92,3000,3451,171,12,1
1642,1192,328,864,1026,8,19,2000,1739,606,12,0
107,726,0,726,0,0,12,1000,745,169,12,1
99,1100,0,1100,0,0,10,1000,1310,167,12,1
973,0,0,0,804,2,0,1200,752,231,12,0
358,68,0,68,0,0,4,1500,243,194,12,0
16,300,0,300,0,0,12,2000,276,,12,0
53,547,0,547,48,1,14,2500,753,128,12,0
828,965,890,75,0,0,4,2000,749,330,12,0
616,1317,1317,0,0,0,2,2500,329,185,9,0
94,2290,0,2290,0,0,10,4500,2526,17,12,0
1219,0,0,0,928,15,0,2500,259,304,12,0
17,69,0,69,0,0,7,1500,44,111,8,0
1361,952,523,429,2750,4,19,1500,4256,427,12,0
2194,546,546,0,3222,7,2,8000,498,736,12,0
445,2119,950,1168,204,3,27,1000,1443,229,7,0
33,304,304,0,0,0,5,1200,550,101,12,1
2896,322,118,204,1925,4,9,3500,600,1440,12,0
1630,44,44,0,535,3,1,6000,3282,536,12,0
1847,1573,592,981,0,0,40,6000,575,429,12,0
780,0,0,0,2757,4,0,6000,9308,515,12,0
77,407,407,0,0,0,3,7500,593,115,11,0
533,5404,643,4761,0,0,85,7500,4909,227,12,1
1061,330,0,330,0,0,12,1000,589,795,12,0
840,2791,2157,634,0,0,44,1000,2724,362,12,0
378,4587,4558,29,0,0,37,4500,4169,186,12,1
84,1516,838,678,0,0,17,2000,1422,138,12,1
1145,116,116,0,192,1,1,1500,1703,374,12,0
1110,1626,1023,603,0,0,28,3000,291,334,12,0
9,56,0,56,0,0,5,1500,156,140,12,0
464,811,811,0,235,2,11,500,991,257,12,0
100,1021,0,1021,0,0,10,2000,1144,160,12,1
1096,375,375,0,1391,14,8,1200,2352,432,12,0
343,3673,0,3673,0,0,12,4500,3354,3606,12,0
645,0,0,0,929,4,0,1000,193,310,12,0
123,1379,0,1379,0,0,12,2500,1314,181,12,1
1493,0,0,0,2362,17,0,2500,543,479,9,0
0,110,0,110,0,0,12,1000,0,,12,0
231,2092,0,2092,0,0,14,2000,1928,179,12,1
145,1352,1352,0,0,0,3,2500,657,78,12,0
0,1028,0,1028,0,0,12,2500,1028,13,12,0
968,69,0,69,0,0,3,1000,252,443,12,0
465,0,0,0,503,12,0,500,668,191,12,0
1659,771,0,771,1192,1,24,2500,59,13334,12,0
2936,2177,1919,258,1935,23,16,5000,1513,2151,12,0
2744,150,150,0,1563,9,1,3500,623,586,12,0
2901,1189,819,370,1572,7,20,6500,963,1227,12,0
786,1060,900,160,2083,11,10,3600,2381,243,12,0
884,267,90,177,365,3,6,1200,1095,807,12,0
619,4709,396,4313,0,0,18,4500,4628,3959,12,0
7,202,0,202,0,0,5,4000,554,99,12,1
666,581,0,581,2159,1,11,2500,594,664,12,0
131,131,0,131,0,0,4,3000,764,67,12,0
2031,3166,1592,1574,0,0,151,6000,1872,439,12,0
411,11,0,11,0,0,1,1200,918,166,12,0
1092,0,0,0,77,1,0,1200,260,519,12,0
77,665,0,665,0,0,11,2500,624,175,12,1
1132,120,120,0,0,0,1,1200,352,471,12,0
1724,2599,1433,1166,695,4,50,2500,3590,847,12,0
19,604,0,604,0,0,10,4000,755,55,12,0
1337,1662,1662,0,0,0,10,1500,1671,1995,12,0
27,373,0,373,0,0,7,3000,535,141,11,1
956,0,0,0,54,2,0,1000,197,278,12,0
903,350,350,0,0,0,2,1000,483,444,11,0
218,0,0,0,273,2,0,500,186,177,12,0
329,0,0,0,746,2,0,1500,498,103,7,0
608,0,0,0,2266,3,0,1200,2379,300,12,0
590,0,0,0,4397,13,0,2000,2706,794,12,0
107,0,0,0,1391,5,0,1500,0,,12,0
4749,0,0,0,5883,18,0,9000,1846,1013,11,0
14,140,0,140,0,0,12,2500,168,107,12,0
11,136,136,0,0,0,4,1200,258,111,12,1
14,146,0,146,0,0,6,4000,153,160,12,0
1087,178,178,0,0,0,2,1200,347,406,12,0
110,259,167,92,0,0,13,2500,169,162,12,0
183,24,24,0,64,2,1,500,585,140,12,0
5263,0,0,0,4118,12,0,6500,1225,1215,12,0
2926,1067,0,1067,0,0,24,3000,1543,1426,12,0
1076,343,0,343,614,9,7,1200,1145,799,12,0
183,158,0,158,215,6,11,1000,139,210,12,0
1354,50,50,0,628,8,1,3000,483,655,12,0
666,505,505,0,271,1,2,1000,632,173,12,0
0,421,0,421,0,0,12,2000,382,,12,0
2912,1228,0,1228,2784,10,111,5400,1305,1274,12,0
18,148,148,0,0,0,1,10500,117,165,12,0
1381,360,0,360,0,0,8,1000,116,13564,12,0
1009,279,0,279,0,0,14,1000,624,586,12,0
465,500,500,0,0,0,1,1000,110,358,9,0
1736,1591,1591,0,0,0,27,2700,485,632,12,0
203,313,313,0,171,2,3,500,188,209,12,0
1545,1534,27,1508,0,0,42,2000,450,959,12,0
734,372,0,372,0,0,11,3000,701,211,12,0
89,536,0,536,0,0,29,2700,235,137,12,0
271,86,0,86,0,0,2,1000,442,2864,12,0
1113,2702,2627,75,0,0,8,1500,2457,1653,12,0
145,1584,462,1123,0,0,26,2000,1521,167,12,1
191,637,169,469,0,0,37,2500,479,168,12,0
1334,0,0,0,152,1,0,1500,312,276,12,0
25,765,0,765,0,0,12,4000,1075,88,12,1
0,267,0,267,0,0,12,4000,199,,12,0
1732,0,0,0,4733,4,0,2500,4962,489,12,0
77,278,0,278,0,0,18,2500,343,173,12,0
135,1433,645,788,0,0,74,2000,1276,163,12,1
1018,0,0,0,2247,14,0,1200,1583,431,12,0
981,240,0,240,0,0,12,1000,1778,869,12,0
803,3228,2767,461,0,0,61,3000,630,291,12,0
1712,1711,402,1310,0,0,17,3500,1389,1106,12,0
3178,0,0,0,4755,10,0,5000,523,646,8,0
670,4563,4563,0,0,0,5,9000,5060,166,12,0
258,2972,2972,0,0,0,21,6000,3947,359,12,0
2092,179,0,179,2683,14,5,6000,1152,1282,12,0
81,374,0,374,0,0,27,1500,250,165,12,0
8,0,0,0,132,3,0,2500,207,24,7,0
213,262,0,262,0,0,44,1000,98,1606,12,0
3,52,0,52,0,0,5,4000,78,26,12,0
405,0,0,0,293,1,0,1500,1506,242,12,0
69,432,0,432,0,0,12,2700,440,172,12,0
531,5221,2203,3019,0,0,135,3000,4591,191,12,1
56,402,0,402,0,0,40,1000,298,171,12,1
4445,238,0,238,729,2,5,5500,794,609,7,0
1075,399,46,353,0,0,12,1000,579,1205,12,0
21,465,0,465,0,0,12,3000,920,84,12,1
29,249,0,249,0,0,10,3200,283,146,12,1
205,197,0,197,0,0,11,1500,145,172,12,0
940,0,0,0,56,2,0,1000,215,185,12,0
0,11,0,11,0,0,1,4000,0,,12,0
862,175,0,175,277,1,6,1000,1407,502,12,0
184,1293,654,639,0,0,57,7500,1133,167,12,1
1381,163,0,163,186,1,6,3000,503,325,12,0
217,4607,3217,1389,0,0,22,2000,2252,131,10,1
3323,0,0,0,3222,6,0,7000,772,754,12,0
33,109,69,40,0,0,6,1200,163,215,12,0
188,516,79,437,0,0,14,2700,602,195,12,0
1,110,0,110,0,0,6,4000,178,0,12,0
85,702,702,0,0,0,4,5000,991,105,12,0
94,1042,125,917,0,0,14,2500,1011,172,12,1
490,3531,2416,1115,0,0,23,4000,2959,219,12,0
1021,206,206,0,0,0,3,1200,233,539,12,0
1137,1866,281,1585,158,3,62,1200,990,2406,12,0
0,137,0,137,0,0,12,2700,128,,12,0
42,151,0,151,0,0,6,4000,278,156,12,0
30,420,0,420,0,0,12,1500,416,163,12,1
1333,0,0,0,408,10,0,4000,628,326,11,0
973,964,295,670,0,0,21,1200,915,334,12,0
42,422,313,109,0,0,5,1000,303,290,12,0
23,240,240,0,0,0,2,2500,0,,9,0
414,188,0,188,0,0,6,1000,142,176,10,0
614,2079,1694,385,0,0,31,1800,1013,169,12,0
1370,1604,0,1604,0,0,12,1300,1592,1278,12,0
50,412,0,412,0,0,12,4000,552,471,12,0
60,712,712,0,0,0,4,7500,1135,116,10,1
468,55,55,0,54,2,1,500,247,330,12,0
13,176,0,176,0,0,3,1000,383,179,12,0
35,72,0,72,0,0,5,1500,135,142,12,0
1410,1681,114,1567,0,0,43,4000,316,422,12,0
18,165,0,165,0,0,5,3000,182,104,12,0
81,710,0,710,0,0,12,1000,688,178,12,1
888,100,0,100,897,2,2,1000,213,527,9,0
4,78,0,78,0,0,1,1000,0,,12,0
402,518,116,402,0,0,8,1700,161,190,12,0
14,328,0,328,0,0,5,1500,692,94,12,1
55,248,132,116,0,0,16,1700,164,152,12,0
16,0,0,0,357,12,0,500,213,71,12,0
1950,0,0,0,2660,8,0,2500,3214,501,12,0
1747,0,0,0,1770,3,0,3000,451,603,12,0
41,376,317,60,0,0,7,10000,369,142,12,0
1039,0,0,0,3173,3,0,3500,5240,456,12,0
0,247,0,247,0,0,12,1500,317,,12,0
13319,3505,3266,238,1307,3,16,17500,2595,4762,11,0
5659,112,112,0,3345,7,1,6500,1386,1781,12,0
342,153,153,0,1008,9,3,1200,0,,6,0
85,1553,0,1553,0,0,20,2000,1655,124,12,1
933,0,0,0,635,10,0,1000,827,300,12,0
9,0,0,0,944,1,0,1200,950,45,12,0
100,790,0,790,0,0,13,1000,574,162,12,1
78,1403,0,1403,0,0,6,4000,1866,96,12,1
991,180,0,180,0,0,6,1000,464,1914,12,0
7,333,0,333,0,0,12,4000,319,1,12,0
22,1241,0,1241,0,0,15,1500,1818,108,12,1
15,124,0,124,0,0,7,4000,211,157,12,0
31,317,197,120,0,0,5,1000,89,189,12,0
151,1555,1229,326,232,1,27,1000,2224,137,8,1
14,120,0,120,0,0,12,3000,113,116,12,0
18,209,0,209,0,0,12,2700,142,152,12,0
2,153,0,153,0,0,8,2500,187,58,12,0
923,46,46,0,0,0,1,1700,191,310,12,0
823,1188,0,1188,0,0,36,1000,1774,2071,12,0
234,521,0,521,0,0,23,1000,312,197,12,0
1217,0,0,0,2902,2,0,3000,2346,415,12,0
16,156,0,156,0,0,6,2000,169,82,11,0
691,550,0,550,0,0,12,1000,316,165,12,0
1201,0,0,0,1981,4,0,2000,152,200,6,0
37,583,0,583,0,0,10,2500,688,164,12,1
3542,885,0,885,4547,5,14,5000,959,1082,6,0
39,332,0,332,0,0,16,1500,369,125,12,0
0,631,0,631,0,0,12,4000,862,,12,0
27,316,316,0,0,0,2,2500,313,57,12,0
2688,168,103,65,2916,6,5,3000,377,1395,9,0
16,113,0,113,0,0,8,3000,127,133,12,0
53,267,0,267,0,0,4,2000,368,197,12,1
111,458,458,0,0,0,3,2000,415,176,12,0
1970,0,0,0,2411,33,0,2500,292,738,9,0
188,530,0,530,0,0,7,2500,927,147,12,0
835,0,0,0,240,5,0,1000,1043,440,12,0
614,875,317,558,551,4,28,1800,550,352,12,0
3076,329,0,329,2248,10,3,3500,836,1332,12,0
0,67,0,67,0,0,1,4000,719,,12,0
33,304,0,304,0,0,4,1200,354,84,6,1
413,0,0,0,1117,4,0,1200,259,166,12,0
5,289,0,289,0,0,11,3000,254,32,12,0
35,372,0,372,0,0,12,2700,361,157,12,1
197,2017,1057,960,0,0,28,7500,1426,154,12,1
1257,1675,0,1675,0,0,12,1000,970,3449,12,0
251,89,89,0,1515,7,3,1200,1491,189,12,0
1719,579,0,579,0,0,14,1000,294,20316,12,0
891,411,411,0,0,0,4,1500,1043,205,12,0
32,662,235,427,0,0,7,3500,955,128,12,1
121,1310,1310,0,0,0,9,2500,576,196,12,0
2162,151,151,0,1006,3,3,2500,466,619,12,0
16,72,72,0,0,0,5,1000,44,206,12,0
0,52,0,52,0,0,3,3000,33,0,12,0
450,789,0,789,0,0,21,3000,419,195,12,0
131,1738,631,1107,0,0,33,2000,1929,168,12,1
2,100,0,100,0,0,12,3000,102,44,12,0
1125,703,703,0,0,0,9,1300,104,421,8,0
1377,180,180,0,348,3,1,1500,252,248,7,0
59,59,0,59,0,0,2,1500,161,149,12,0
337,2126,2025,101,144,3,39,1200,1587,304,9,0
16,137,0,137,0,0,12,2500,132,131,12,0
0,140,0,140,0,0,12,2200,125,,12,0
372,643,0,643,0,0,41,1500,125,205,12,0
130,1429,1429,0,0,0,3,7000,1444,78,12,0
5135,2502,669,1833,0,0,67,6000,528,25312,12,0
944,195,0,195,127,3,12,1000,600,663,12,0
1367,542,280,262,1791,5,12,1500,1067,501,7,0
1419,58,58,0,63,3,3,1500,294,294,12,0
390,1156,1156,0,0,0,2,10500,1704,247,12,0
0,38,0,38,0,0,3,1500,0,,12,0
18,0,0,0,112,1,0,2200,200,163,12,0
81,627,0,627,0,0,7,2500,446,113,12,0
1378,0,0,0,193,1,0,2500,2674,675,12,0
110,625,0,625,0,0,6,1000,495,82,6,1
435,0,0,0,59,2,0,500,220,306,12,0
677,357,357,0,1213,13,15,1200,2043,600,12,0
1278,15,15,0,0,0,1,1500,275,436,12,0
112,1365,0,1365,0,0,11,4000,1500,151,12,0
14,396,0,396,0,0,12,3000,392,145,12,1
2935,0,0,0,344,10,0,3000,950,2723,12,0
32,333,0,333,0,0,8,4000,485,149,12,1
12,109,0,109,0,0,8,2500,150,107,12,0
73,222,0,222,0,0,12,1500,210,178,12,0
263,235,0,235,0,0,15,1700,95,188,12,0
2732,0,0,0,5725,4,0,8000,575,542,6,0
1004,530,38,492,0,0,14,1000,738,1040,12,0
160,0,0,0,37,1,0,500,408,219,12,0
772,0,0,0,1429,3,0,1500,981,263,12,0
0,272,0,272,0,0,12,2000,283,,12,0
1601,190,190,0,19,1,6,1500,183,12497,12,0
3343,1369,1300,69,1594,2,2,7500,9615,1309,12,0
1322,0,0,0,92,1,0,1500,317,543,12,0
1079,389,50,339,191,2,12,1200,716,805,12,0
1918,285,285,0,6085,28,6,3000,5693,556,11,0
871,350,0,350,0,0,8,1200,213,228,12,0
225,241,0,241,0,0,9,1000,372,219,12,0
9,114,0,114,0,0,8,4000,161,87,12,0
43,480,0,480,0,0,17,1000,585,156,12,1
569,104,104,0,455,1,4,7500,1556,264,12,0
102,1046,1046,0,0,0,11,1000,1140,140,12,1
617,522,0,522,0,0,12,1500,270,235,12,0
119,1152,365,787,0,0,8,2000,891,71,6,1
934,0,0,0,571,19,0,2000,499,358,12,0
1744,1630,0,1630,0,0,59,1500,1073,7615,12,0
2,239,0,239,0,0,12,2500,186,36,12,0
19,89,0,89,0,0,2,1500,825,132,12,0
8,89,0,89,0,0,12,1500,69,73,12,0
1001,0,0,0,1098,4,0,1200,175,304,7,0
652,600,600,0,0,0,5,1800,200,389,12,0
97,428,0,428,0,0,8,2500,558,173,12,0
426,0,0,0,698,11,0,500,328,208,12,0
249,2635,2635,0,0,0,17,5000,2425,193,12,1
2046,1942,1609,333,1489,4,26,4000,1401,455,12,0
342,0,0,0,2584,24,0,3000,1922,190,12,0
2064,0,0,0,1498,4,0,3000,544,648,12,0
1128,423,423,0,150,1,8,1200,167,3079,12,0
135,222,0,222,0,0,12,1700,148,169,12,0
1043,576,0,576,49,1,24,1000,734,1083,12,0
513,1799,498,1302,76,3,28,1500,1023,177,12,0
33,277,0,277,0,0,9,1500,194,125,9,0
2676,0,0,0,2833,2,0,3000,0,,12,0
0,123,0,123,0,0,9,4000,102,,12,0
213,841,631,210,0,0,14,1200,233,119,8,0
1989,0,0,0,50,1,0,2000,485,846,12,0
957,67,0,67,2532,12,2,3000,196,353,12,0
19,169,0,169,0,0,6,1000,345,116,12,0
1377,0,0,0,1065,4,0,2500,344,428,12,0
2784,1470,1022,448,3150,15,35,7000,746,624,11,0
4,597,0,597,0,0,12,2000,312,22,12,0
38,242,0,242,0,0,3,2000,662,99,12,0
0,152,0,152,0,0,12,4000,0,,12,0
5,100,0,100,0,0,3,4000,360,125,12,0
227,2604,0,2604,0,0,19,3200,2511,163,12,1
3573,504,504,0,0,0,8,3500,698,2829,12,0
1179,758,278,480,0,0,17,1200,1038,1024,12,0
40,400,291,109,0,0,9,1200,0,,9,0
1142,8,8,0,55,2,12,1200,290,517,12,0
778,263,0,263,0,0,9,1000,132,1380,12,0
21,110,0,110,0,0,8,1000,57,108,8,0
2934,0,0,0,2710,2,0,3000,428,695,8,0
1246,627,627,0,1658,6,8,2500,250,274,7,0
32,326,76,250,0,0,12,1000,244,181,12,0
2,604,0,604,0,0,12,1500,558,12,12,0
393,450,450,0,517,5,9,500,769,496,11,0
641,1100,0,1100,0,0,49,4000,327,194,12,0
41,503,0,503,0,0,6,4000,748,177,12,1
121,1254,910,344,0,0,14,1000,1245,154,12,1
16,96,0,96,0,0,3,1000,137,60,12,0
259,2844,544,2300,0,0,12,2500,2734,165,12,0
1356,51,0,51,3214,7,1,3500,385,655,12,0
10,141,0,141,0,0,12,3000,122,97,12,0
135,649,649,0,296,2,5,1200,469,157,12,0
15,160,0,160,0,0,2,1800,377,210,11,1
24,166,166,0,0,0,2,3500,460,117,12,1
23,214,0,214,0,0,7,2000,300,120,12,1
888,348,0,348,0,0,9,1000,301,444,12,0
780,413,0,413,214,2,9,4000,1793,208,12,0
3279,0,0,0,4432,3,0,4500,3810,1203,12,0
1357,0,0,0,1397,23,0,2500,462,519,12,0
1302,0,0,0,102,1,0,1400,401,419,12,0
1858,0,0,0,1005,13,0,2500,288,814,12,0
131,359,0,359,0,0,8,1500,292,166,12,0
917,247,0,247,926,8,19,1200,1412,632,12,0
60,533,0,533,39,1,8,6000,643,115,12,0
13,166,0,166,0,0,4,2500,420,221,12,1
1726,1066,1066,0,3005,18,9,3000,5808,831,12,0
1431,1916,657,1259,181,2,38,1800,1626,635,12,0
39,564,0,564,0,0,12,2000,551,179,12,1
955,499,0,499,0,0,12,1000,765,786,12,0
1724,0,0,0,1043,5,0,2200,428,575,12,0
54,2072,2072,0,0,0,13,9000,1242,60,12,0
946,253,253,0,152,2,4,1000,676,536,12,0
136,1111,1111,0,0,0,2,1050,4122,140,12,0
931,300,0,300,0,0,9,1200,513,330,12,0
21,432,152,280,0,0,5,3000,592,163,12,1
32,0,0,0,137,1,0,500,0,,6,0
1255,0,0,0,3833,8,0,2000,2793,931,8,0
1673,0,0,0,2268,4,0,2500,334,319,6,0
3399,0,0,0,2640,8,0,7000,763,703,12,0
